"code_saude_13","2020-12","2020-13","2020-14","2020-15","2020-16","2020-17","2020-18","2020-19","2020-20","2020-21","2020-22","2020-23","2020-24","2020-25","2020-26","2020-27","2020-28","2020-29","2020-30","2020-31","2020-32","2020-33","2020-34","2020-35","2020-36","2020-37","2020-38","2020-39","2020-40","2020-41","2020-42","2020-43","2020-44","2020-45","2020-46","2020-47","2020-48","2020-49","2020-50","2020-51","2020-52","2020-53","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2021-13","2021-14","2021-15","2021-16","2021-17","2021-18","2021-19","2021-20","2021-21","2021-22","2021-23","2021-24","2021-25","2021-26","2021-27","2021-28","2021-29","2021-30","2021-31","2021-32","2021-33","2021-34","2021-35","2021-36","2021-37","2021-38","2021-39","2021-40","2021-41","2021-42","2021-43","2021-44","2021-45","2021-46","2021-47","2021-48","2021-49","2021-50","2021-51","2021-52","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2022-13","2022-14","2022-15","2022-16","2022-17","2022-18","2022-19","2022-20","2022-21","2022-22","2022-23","2022-24","2022-25","2022-26","2022-27","2022-28","2022-29","2022-30","2022-31","2022-32","2022-33","2022-34","2022-35","2022-36","2022-37","2022-38","2022-39","2022-40","2022-41","2022-42","2022-43","2022-44","2022-45","2022-46","2022-47","2022-48","2022-49","2022-50","2022-51","2022-52","2023-01","2023-02","2023-03","2023-04","2023-05","2023-06","2023-07","2023-08","2023-09","2023-10","2023-11","2023-12","2023-13","2023-14","2023-15","2023-16","2023-17","2023-18","2023-19","2023-20","2023-21","2023-22","2023-23","2023-24","2023-25","2023-26","2023-27","2023-28","2023-29","2023-30","2023-31","2023-32","2023-33","2023-34","2023-35","2023-36","2023-37","2023-38","2023-39"
"25015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,1,0,2,0,0,0,1,14,0,0,0,1,1,0,1,0,2,3,2,17,194,541,523,1307,1075,1530,1908,861,1866,1463,1256,1005,1949,1445,2053,1646,2222,3719,3725,3793,3002,2255,3637,4352,1564,5537,4636,3557,3167,1908,1233,1183,813,484,448,505,386,1632,994,874,505,737,651,736,764,824,267,478,471,215,168,182,198,81,77,55,35,61,43,10,39,72,536,114,105,184,182,13,32,72,64,78,1233,383,501,51,1968,1047,1278,1599,992,501,1587,708,1075,2500,1905,2666,999,960,579,661,334,175,352,325,987,121,172,79,608,150,90,88,130,99,89
"25016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,1,0,5,13,2,1,3,1,0,1,0,0,2,0,3,0,0,1,1,4,1,3,0,0,8,7,8,3,73,778,1139,1347,6144,2087,3024,7960,3785,3701,5766,4693,4713,4302,4408,10585,7637,12213,12974,9709,10676,6311,7814,10047,8626,6263,12544,12110,7599,7947,5071,2809,2719,2306,1723,1510,1021,1320,3740,1643,2076,1199,1672,1801,1796,1727,3330,1278,1659,1667,973,1000,494,710,468,433,188,155,262,187,109,365,1016,2463,797,576,763,465,226,365,436,274,300,1877,1155,1576,655,5337,6128,4623,3934,2974,1305,4184,2800,6101,7413,5602,10469,5062,3762,1452,1404,952,1269,1004,915,1675,612,587,418,1061,694,462,156,365,358,220
"26001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,42,34,175,1904,1983,2222,2153,1234,3003,2929,5830,4078,2983,4770,3952,3027,5285,5639,4762,4556,4900,4165,3152,5624,3749,4112,3433,2723,2362,1725,1141,1059,1130,729,636,558,449,999,2723,1587,1150,1382,1134,1370,1252,958,705,497,473,375,259,147,248,159,149,136,71,93,87,62,102,153,431,281,216,193,131,103,130,202,541,351,259,1250,762,128,1541,1765,3053,3256,2469,958,2111,1764,2065,4055,4005,3205,2988,1551,1193,1185,804,687,689,629,552,637,504,536,467,569,460,270,315,273,250
"26002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,8,3,2,0,2,0,0,4,0,2,1,1,0,0,3,0,6,8,5,20,29,5,17,13,11,2,9,7,54,427,1909,2288,3936,3753,2212,4568,5395,6112,5581,4638,7218,7714,5469,8347,9225,9054,7615,7727,8069,7069,7908,3640,6594,6357,4990,4066,3439,1463,1686,3048,1558,1160,1382,1094,1728,2914,1833,2076,2003,2664,2916,2431,2510,1642,1385,2013,1249,859,432,603,609,430,329,284,384,444,173,371,391,780,508,403,442,299,214,245,838,1368,743,435,1496,4070,316,3118,3770,4769,5655,4752,1887,4909,3308,6880,9089,4995,6077,5875,5247,2211,2335,1548,1209,1867,1401,1499,1225,1356,1239,960,994,627,454,816,951,715
"26003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,12,6,1,2,1,7,1,3,1,3,2,4,2,4,1,1,7,1,1,5,3,3,3,8,3,3,6,3,4,11,69,585,1200,7771,7159,12355,12349,6712,13369,15406,16647,15135,17403,21709,18260,13737,22368,27327,26180,21043,22738,24025,23592,28808,15518,24043,22844,21776,20876,16500,9197,11337,12637,8977,8162,6919,6358,8576,10113,8015,6224,6943,9921,9141,9655,8058,5751,5450,5140,4056,3520,2581,2552,2293,2470,1666,1544,1788,1285,568,1726,2435,3849,2819,2056,2078,1296,799,1395,3632,2857,2345,1722,3201,3092,791,6511,8854,9907,10662,10278,4245,10513,7616,16697,19578,15318,12278,13043,11231,5798,3935,2175,2069,2769,2905,2360,2275,1422,1396,1152,1332,1342,655,762,791,665
"26004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,2,0,1,0,0,0,2,0,0,1,0,0,1,0,2,0,5,0,1,4,2,3,0,6,9,4,8,2,10,2,69,167,2106,2385,3681,5378,3430,5028,4932,7581,6694,9554,11143,9808,6036,11240,15574,16530,9899,11993,11648,10013,11629,6976,10464,9376,7829,6358,4947,2793,2633,3251,2377,2216,1740,1526,1918,4003,2525,3025,2875,2361,2920,2768,2307,1528,1239,1581,1188,1051,610,705,577,652,347,206,357,261,112,277,327,624,618,462,425,287,194,307,973,978,728,593,1225,2182,405,2217,2814,3667,3460,3596,1390,4222,2691,4955,13118,5813,5413,4983,4294,1986,1577,1321,1298,1008,1028,913,975,904,1238,666,741,719,280,484,449,399
"26005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,2,0,0,2,7,1,3,3,36,55,1508,1325,2761,1990,1522,3064,2738,4298,3092,2898,2938,3900,3224,2775,4879,5582,2883,5290,7469,4650,7098,3173,6165,6349,5551,4401,3809,2087,1849,3493,2005,1856,1555,1269,1108,2135,1562,1176,1610,2153,2078,2167,1934,1173,880,934,739,627,354,283,300,325,228,159,219,221,67,300,394,483,448,222,290,218,197,164,225,299,312,300,329,1561,77,1445,1531,3399,3762,2997,1289,2476,1802,3604,5825,3120,3250,2693,2005,1174,1376,775,440,740,1041,833,614,385,296,409,500,463,146,254,283,185
"26006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,2,0,3,2,12,2,1,3,1,3,3,4,2,0,1,3,2,0,4,0,2,3,3,1,3,2,1,3,2,3,14,71,288,3393,3390,4533,7135,4313,7782,6933,9932,7641,5764,7882,8192,6864,9688,13065,13055,9521,10384,12063,12007,14652,6890,12624,11908,9123,8520,7573,3971,4335,5334,2813,2440,2162,1764,2190,4758,3445,2413,2948,3571,3791,3303,2529,1954,2113,2125,1461,1091,617,837,716,629,511,358,611,487,238,496,470,1004,747,534,571,406,158,342,1570,1522,1282,623,2100,1816,246,2709,2562,5181,4565,2990,1969,4769,3032,5189,8872,4571,4712,4050,3896,1791,1375,989,715,973,1356,1098,790,752,605,392,765,644,216,351,447,362
"26007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,4,1,1,14,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,2,4,2,2,3,10,37,106,2277,2297,3070,3022,1216,2679,2532,5701,3836,3736,3335,3186,2920,4007,4906,5552,4570,5717,6823,4576,6375,3485,5182,5581,4435,3373,4790,2022,1860,2839,2121,1626,1614,1563,1472,2554,1526,1110,1843,2612,2201,1857,1615,1335,1096,1456,1110,723,394,482,410,285,239,195,261,183,83,163,247,610,438,457,490,265,111,171,393,696,867,449,358,1507,180,1231,1590,2186,2649,2616,941,2524,2201,4088,3327,3425,2843,3235,2606,1170,1303,758,1094,724,650,521,514,360,383,355,366,263,122,275,367,310
"26008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,5,5,1,2,6,1,1,0,2,0,2,2,0,0,2,1,1,0,0,1,0,2,2,2,6,0,4,6,2,2,6,130,80,165,1733,2223,5162,4335,2564,4503,4709,4627,3662,3523,3990,4916,3657,5774,10076,9677,7236,7996,8989,8278,9423,3667,7988,6497,5952,5563,5459,2690,2640,3716,2584,2490,2443,1509,2229,2705,2345,1852,1777,2711,2924,2536,2205,1810,1602,1945,1248,1057,493,885,650,427,312,351,462,340,124,409,561,835,900,472,526,377,200,198,616,833,804,432,892,1446,136,1485,1924,3037,3163,2413,1312,2645,2457,4526,7645,4763,3288,2867,3040,1180,1115,801,698,1010,1027,945,720,574,408,459,610,460,207,316,361,218
"26009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,0,2,0,0,2,1,2,2,1,0,2,6,3,0,0,0,1,0,0,0,1,3,0,2,5,2,0,4,10,70,173,2717,6513,4214,3578,1771,4893,7269,6213,3628,3872,5152,6096,5768,7193,5898,6924,5488,8433,6081,7071,7483,5102,6538,6783,7003,7024,5703,2371,3104,4291,3072,3022,2861,2698,3606,4143,3856,2366,3582,4512,4507,4434,4027,2800,2404,2198,1954,1645,1092,1029,844,847,554,498,613,366,263,685,709,1215,1049,1066,1141,797,617,592,1778,1918,1004,816,1628,1873,431,2773,1921,4358,4098,3524,1477,3930,3353,6210,5633,5716,5763,5320,4785,1345,1672,1155,1680,1134,750,918,860,582,580,400,804,647,369,617,314,244
"26010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,27,11,7,6,9,78,6,7,6,11,5,17,16,9,5,1,5,5,11,5,4,3,19,4,9,13,9,10,12,37,20,239,1157,9575,16788,49806,39789,40850,43534,23350,50144,46583,56023,70277,52903,54611,52195,49617,70931,100042,98154,72326,66558,77401,71437,70164,34450,48644,43616,43986,72979,36040,22069,28519,32394,20163,15679,13772,9064,17111,18818,20528,15362,25211,26625,26668,25299,22805,15745,15283,12361,9458,8028,5780,6784,5680,4606,3370,3208,4093,3553,1989,5664,6752,8375,5321,3878,4972,3312,2727,4875,12642,10551,7737,4713,6011,6400,1641,24870,20016,20802,21773,23334,14692,26932,21969,45527,67467,47650,45056,37194,40055,18415,12068,9077,7739,5237,5040,4170,3572,2658,2392,3094,3468,2708,1304,1949,1959,1361
"26011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,2,0,1,1,3,1,0,3,94,62,1641,1366,1446,1598,744,1795,1418,2944,2297,2239,3659,3732,3246,2668,5106,4346,3817,3695,3503,3592,3571,2361,2119,2382,1669,1392,1229,669,539,803,559,556,434,533,969,1718,1159,1079,831,1027,903,710,631,402,405,442,359,218,156,180,116,120,100,74,128,52,38,135,105,213,214,148,175,96,117,117,518,700,288,201,1396,1412,326,1466,1658,2180,2679,3429,783,1634,1399,3528,4612,2896,2587,2538,1823,902,729,451,558,633,424,391,575,279,216,199,264,211,127,211,149,188
"26012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,7,2,0,1,0,5,0,0,1,2,4,173,322,1796,1480,2546,2463,1287,4197,2570,6464,3994,3928,6342,4686,2958,5824,5565,3668,2548,5186,5899,4562,4657,2417,3049,2968,2154,2415,1541,814,923,1276,907,522,592,686,533,1042,1449,1044,1352,1654,1327,1105,1084,932,784,668,487,353,155,196,171,239,136,117,97,78,30,100,118,364,283,242,334,260,82,110,253,415,397,246,437,1654,232,1367,3096,2961,3322,1743,792,2694,2779,4082,3593,3846,3025,2673,2100,1182,916,598,695,484,456,645,388,356,321,217,258,323,160,233,161,201
"27001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,2,1,0,0,1,2,2,2,2,0,633,3709,11646,10591,9383,8252,5948,6610,11623,11954,11105,10369,11364,17663,14441,26166,31487,20658,16744,16697,20685,20120,16797,9931,17352,16950,12158,13528,9903,5052,5601,6628,5972,4104,2988,3314,5940,5795,4728,5839,5588,6255,7230,6327,6070,5632,4540,3280,3115,2964,1818,1680,1631,1836,1299,1134,1225,1162,914,1491,2212,2339,2103,1740,2063,1233,973,1072,1242,1173,1103,1018,1225,795,409,6431,8943,5317,5253,3546,1956,4616,4207,9298,10661,11614,11491,10098,11026,5651,4621,3702,2654,3037,2339,2412,2314,1762,1628,1724,2061,1643,1259,1355,1757,1230
"27002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,15,37,341,715,844,1088,387,762,517,575,703,642,641,593,308,1130,2737,1825,2043,1841,2063,1983,1749,595,1431,1610,1329,1167,892,363,424,842,578,591,323,192,288,299,361,458,387,598,611,590,591,349,510,482,421,304,190,187,175,184,107,106,87,64,37,84,131,193,154,154,128,135,25,75,128,65,96,69,98,97,18,255,732,592,530,471,147,253,171,346,330,524,442,239,278,86,79,127,26,121,145,78,62,48,56,54,73,56,15,28,20,5
"27003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,194,441,954,1567,1174,798,903,674,1197,1300,1487,1780,1511,1393,2513,3727,3055,2367,2428,2640,2714,2372,705,2180,2017,1682,1577,1439,667,639,1004,729,561,464,317,404,710,362,543,449,408,833,809,666,436,450,377,265,355,285,225,258,420,87,119,199,125,76,162,214,352,224,122,236,106,53,74,89,91,161,75,108,189,24,788,1204,876,731,554,153,490,496,714,607,717,582,552,427,218,176,222,70,129,110,125,146,133,74,76,110,79,31,54,94,72
"27004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,112,741,604,1047,900,519,695,677,1284,853,844,791,1424,803,2442,4416,2894,2460,1622,2517,1925,1642,557,2094,1721,1581,1315,1039,462,730,600,507,370,348,222,352,382,308,570,302,416,546,468,453,348,386,522,361,532,74,235,174,173,67,73,111,74,48,67,91,220,107,68,162,211,42,156,192,191,196,68,73,82,67,341,1166,1154,607,492,173,368,201,453,565,523,658,426,419,162,137,201,68,93,128,62,84,128,94,158,125,79,31,63,58,67
"27005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,5,1,14,111,1205,1133,1517,2011,608,920,1170,942,1192,1510,1837,2309,1301,2991,5747,4813,4542,3190,3214,3481,3522,1284,2792,2602,2107,1674,1843,919,1403,1278,863,990,885,557,829,1310,901,972,863,1197,1531,1108,1057,663,686,494,410,301,208,257,236,293,202,102,165,125,256,231,232,307,184,146,326,147,37,110,499,186,253,162,192,206,78,1567,2617,2265,1133,1387,349,692,527,1271,1394,1785,2189,1415,1301,533,385,418,137,281,266,351,336,211,208,230,234,233,148,129,170,86
"27006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,50,1178,1030,1734,1188,768,1021,865,2207,1206,1277,1079,1866,2076,2565,7179,4002,3201,3144,4169,2624,3317,686,2699,3661,2060,1524,1278,502,1318,1187,825,566,331,293,314,803,608,689,722,1296,1261,1083,953,646,752,619,612,263,165,187,235,305,122,97,264,150,121,164,192,244,240,151,478,377,307,150,257,136,242,189,206,211,56,885,2466,1823,1521,859,547,674,503,689,791,1098,924,1079,842,380,213,331,123,204,122,123,124,86,124,176,109,185,29,99,127,76
"27007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,1,0,3,0,149,208,3311,2576,3369,4157,1881,2478,2308,4375,3422,2870,2793,4481,5375,7339,13663,8757,8818,6538,6645,9143,7268,2863,6845,7326,5066,4486,3652,1885,2278,2414,1971,1714,1061,799,1042,2368,1539,2009,1829,2711,2994,2307,2141,1366,1489,1105,1319,868,394,447,613,772,281,251,290,304,153,381,183,550,361,278,583,378,205,217,260,239,297,209,251,314,69,861,2996,3187,2967,2150,805,1825,1407,2380,5606,2582,3428,2895,1969,1316,1467,1513,1204,1368,697,356,402,276,250,328,335,355,132,133,461,234
"27008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,3,0,1,0,0,1,1,9,100,1300,818,1470,1725,919,958,864,900,1640,1459,2090,1168,2192,3509,5716,3561,3194,2545,2601,2570,2224,861,2167,2775,1937,1412,1005,527,876,784,546,407,448,618,418,848,381,601,677,1072,1175,960,583,544,521,405,353,305,255,187,218,62,111,45,114,41,60,73,82,217,114,77,146,74,39,58,90,88,91,36,69,220,10,508,1799,2056,1478,1080,196,770,443,382,619,714,794,844,461,283,207,325,173,194,353,225,55,47,15,25,61,28,36,19,10,41
"27009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,53,1029,815,989,790,457,888,1194,1576,1523,1486,1655,2454,1276,3087,6140,5547,5172,4396,4876,5006,4164,708,3065,3300,2890,2203,1844,668,1116,1439,877,659,395,438,436,731,500,617,956,1007,990,1122,853,669,950,669,633,475,223,344,341,599,130,67,246,166,139,155,165,264,236,133,191,180,37,80,133,169,200,161,168,101,81,497,2190,2316,2269,1020,483,744,736,841,778,1033,1226,866,662,387,239,223,160,132,133,152,80,87,51,58,113,100,42,63,72,42
"27010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,1,0,38,427,957,1215,892,614,1204,694,931,777,807,1067,2277,1251,2444,4787,3642,3106,2948,3763,3036,2277,619,2293,2480,2304,2602,1687,740,854,918,545,287,236,459,376,536,420,732,519,907,1009,847,542,955,617,321,390,321,286,270,243,947,66,142,174,126,158,109,116,259,72,323,358,194,71,105,190,218,161,105,187,312,224,663,1538,2731,2065,1538,259,938,1093,1656,1611,2065,1264,935,780,364,445,288,238,406,305,334,273,220,274,215,181,234,102,181,131,86
"28001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,4,0,2,2,2,0,0,0,1,0,0,2,0,2,2,0,2,3,2,5,5,4,1,2,3,1,4,7,447,1014,2498,2499,10654,2297,7905,6404,6574,9352,10439,7475,18297,10792,13434,9128,10122,16673,20825,21561,16370,18427,20638,19082,18884,7215,17247,12308,13622,10348,8033,3809,4839,5576,3967,3518,3118,2765,5654,4993,3312,4272,4414,5239,7681,7221,5245,4210,3851,3163,2592,2231,1274,1522,1323,1429,972,764,1017,793,586,950,1385,2154,1761,1373,1941,1127,772,1493,3763,1733,1007,874,2917,2460,813,9271,7689,4866,5718,3570,6070,14410,10261,13770,11771,10932,13861,10474,11944,4304,5439,2918,2652,2929,3219,2795,2191,2015,1957,2120,2405,2097,1076,1891,2249,1182
"28002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,0,4,2,28,23,3,199,1241,801,2046,1281,1407,1920,1471,1888,1854,4084,3964,1993,1047,2143,4659,3809,3178,2670,4245,4150,3838,1448,4236,3903,3792,2528,2221,1030,982,1557,1160,1103,1053,1004,586,1602,1007,855,997,1350,1824,1851,1424,1240,1207,654,729,595,288,247,236,249,184,148,219,119,88,281,384,570,543,446,481,227,108,167,269,344,209,209,319,427,74,1593,2326,1680,1294,910,562,1523,1481,2090,2019,2080,2979,1690,1411,682,819,419,317,577,584,484,376,215,241,268,224,131,105,217,299,191
"28003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,4,11,4,0,249,1735,2888,1314,2745,2202,1411,1694,1862,1315,1365,1268,2428,3881,3909,6274,7077,5957,4365,4694,6275,6390,5628,3162,6109,5110,3883,3497,2189,1029,988,1355,1162,1032,765,772,846,1040,815,1256,1776,1852,2661,2418,2045,1481,1155,1029,737,531,265,373,304,278,176,141,164,117,70,189,233,483,473,341,339,261,142,201,232,219,178,186,320,414,96,2795,3619,3253,2052,1538,628,1567,857,2113,4357,2467,3132,2089,1894,767,687,521,467,1033,838,659,535,380,353,334,447,350,168,267,221,216
"28004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,7,1,0,3,1,3,437,2129,1102,2263,1820,1430,2355,2012,2412,2282,1764,2350,3253,2073,4044,5230,4545,3744,4280,6245,7332,6792,1563,5187,4541,4426,3116,2137,965,996,1438,1298,1053,867,810,931,1336,1077,939,755,1391,1730,1686,1396,1104,1086,757,750,449,222,321,315,263,168,226,169,162,105,252,307,797,496,537,473,307,250,146,243,214,212,171,155,187,78,1365,2733,2314,1758,1231,645,1321,1175,1855,2239,2036,2134,1958,1517,589,720,585,334,370,348,317,324,231,154,219,230,161,73,203,103,50
"28005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,2,0,2,5,442,1676,569,1318,711,758,1618,1485,1069,915,865,1419,2522,1089,2154,4251,3884,3773,3189,3048,3473,3964,1747,4164,4268,2893,2994,2145,893,1168,1249,906,781,708,573,655,1656,1068,879,579,1225,1547,1691,1158,969,748,413,486,436,234,303,318,198,147,154,137,85,35,145,205,392,233,248,298,125,59,108,154,137,154,109,150,249,156,1677,2368,1911,1189,865,224,1321,796,1472,1480,1528,1658,1154,887,376,489,261,116,215,304,208,192,177,120,99,170,108,111,122,94,52
"28006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,0,1,1,10,10,6,1121,2836,1914,3048,2305,1246,2183,2602,2401,1630,1746,3625,3773,3534,4738,7142,7920,6062,5052,8234,7331,7537,2769,7661,7174,7080,5646,3882,1771,2035,2532,1830,1609,1002,1299,1383,2432,1506,1800,1943,1936,3313,3115,2473,2066,1915,1507,1184,894,733,689,602,563,429,375,584,336,168,388,445,948,737,758,783,392,272,482,561,529,429,319,739,814,160,2975,3971,2655,1675,1159,413,895,660,1669,2836,1713,2255,1939,1583,684,869,760,452,555,665,710,439,369,266,311,399,303,89,201,183,196
